base_id,n_rules,f1_train,fpr_train,f1_test,fpr_test,recall_test,precision_test,expert_rules_included,jaccard_vs_expert,expert_coverage,rules
72,15,0.6953,0.0001,0.8695,0.0,0.7693,0.9997,0,0.0,0.0,G1(enum); G41(enum); G107(enum); G244(enum); G245(enum); G251(enum); G312(enum); G319(enum); G454(enum); G496(wm); G530(enum); G551(enum); G572(enum); G604(enum); G665(enum)
26,24,0.7638,0.0008,0.8692,0.0002,0.7695,0.9986,1,0.024,0.056,G1(enum); G12(enum); G41(enum); G82(enum); G107(enum); G209(enum); G213(enum); G244(enum); G245(enum); G251(enum); G311(enum); G319(enum); G454(enum); G481(enum); G496(wm); G510(enum); G530(enum); G538(enum); G551(enum); G572(enum); G576(enum); G627(enum); G665(enum); R5
77,23,0.9258,0.0193,0.8691,0.0399,0.9441,0.8052,0,0.0,0.0,G12(enum); G80(enum); G82(enum); G141(enum); G186(enum); G209(enum); G213(enum); G233(enum); G238(enum); G251(enum); G277(enum); G317(enum); G338(enum); G346(enum); G441(enum); G448(enum); G549(enum); G550(enum); G568(enum); G600(enum); G602(enum); G614(enum); G682(enum)
28,19,0.7528,0.0009,0.869,0.0003,0.7696,0.9979,0,0.0,0.0,G1(enum); G12(enum); G209(enum); G244(enum); G251(enum); G312(enum); G319(enum); G356(enum); G454(enum); G496(wm); G504(enum); G530(enum); G549(enum); G551(enum); G568(enum); G572(enum); G614(enum); G633(enum); G665(enum)
14,25,0.9282,0.0188,0.8689,0.0375,0.9331,0.8129,0,0.0,0.0,G12(enum); G80(enum); G82(enum); G141(enum); G186(enum); G206(enum); G209(enum); G233(enum); G238(enum); G244(enum); G245(enum); G291(enum); G296(enum); G320(enum); G338(enum); G346(enum); G392(enum); G410(enum); G441(enum); G448(enum); G550(enum); G551(enum); G614(enum); G625(enum); G698(enum)
57,21,0.9013,0.0132,0.8673,0.0332,0.911,0.8275,1,0.026,0.056,G12(enum); G73(enum); G82(enum); G90(enum); G141(enum); G209(enum); G213(enum); G233(enum); G251(enum); G331(enum); G338(enum); G441(enum); G491(enum); G550(enum); G568(enum); G600(enum); G604(enum); G614(enum); G616(enum); G682(enum); R4
34,15,0.8932,0.0119,0.8671,0.0314,0.9029,0.834,0,0.0,0.0,G12(enum); G209(enum); G251(enum); G291(enum); G338(enum); G441(enum); G477(enum); G500(enum); G506(enum); G535(enum); G550(enum); G604(enum); G649(enum); G682(enum); G693(enum)
60,26,0.9083,0.0147,0.8653,0.0376,0.9266,0.8116,1,0.023,0.056,G12(enum); G73(enum); G80(enum); G82(enum); G141(enum); G186(enum); G209(enum); G213(enum); G233(enum); G237(enum); G238(enum); G294(enum); G317(enum); G338(enum); G441(enum); G448(enum); G549(enum); G550(enum); G568(enum); G602(enum); G604(enum); G614(enum); G627(enum); G647(enum); G682(enum); R5
13,13,0.6896,0.0005,0.8636,0.0005,0.7623,0.9961,0,0.0,0.0,G1(enum); G41(enum); G251(enum); G319(enum); G454(enum); G496(wm); G530(enum); G549(enum); G551(enum); G572(enum); G604(enum); G665(enum); G695(enum)
15,12,0.6617,0.0,0.8593,0.0,0.7535,0.9997,0,0.0,0.0,G1(enum); G41(enum); G251(enum); G319(enum); G454(enum); G496(wm); G530(enum); G549(enum); G551(enum); G572(enum); G604(enum); G665(enum)
69,22,0.9072,0.0158,0.859,0.0391,0.9213,0.8046,1,0.026,0.056,G12(enum); G73(enum); G82(enum); G90(enum); G135(enum); G141(enum); G209(enum); G213(enum); G233(enum); G251(enum); G331(enum); G338(enum); G441(enum); G491(enum); G550(enum); G568(enum); G600(enum); G604(enum); G614(enum); G616(enum); G682(enum); R4
66,23,0.9062,0.015,0.8574,0.0384,0.9152,0.8065,1,0.025,0.056,G12(enum); G41(enum); G82(enum); G103(enum); G109(enum); G117(enum); G186(enum); G187(enum); G209(enum); G250(enum); G251(enum); G291(enum); G331(enum); G338(enum); G491(enum); G550(enum); G551(enum); G572(enum); G602(enum); G627(enum); G649(enum); G682(enum); R5
6,13,0.5969,0.0,0.8571,0.0,0.7502,0.9997,0,0.0,0.0,G1(enum); G41(enum); G107(enum); G244(enum); G245(enum); G251(enum); G319(enum); G454(enum); G496(wm); G530(enum); G551(enum); G572(enum); G665(enum)
61,14,0.6782,0.0,0.8506,0.0,0.7402,0.9997,0,0.0,0.0,G1(enum); G107(enum); G244(enum); G245(enum); G251(enum); G438(enum); G454(enum); G496(wm); G530(enum); G551(enum); G572(enum); G592(enum); G604(enum); G665(enum)
3,12,0.5705,0.0,0.8495,0.0,0.7386,0.9997,0,0.0,0.0,G1(enum); G41(enum); G107(enum); G244(enum); G245(enum); G251(enum); G454(enum); G496(wm); G530(enum); G551(enum); G572(enum); G665(enum)
17,17,0.9224,0.0219,0.8491,0.0453,0.9289,0.782,0,0.0,0.0,G12(enum); G90(enum); G206(enum); G209(enum); G251(enum); G291(enum); G325(enum); G338(enum); G346(enum); G441(enum); G503(enum); G535(enum); G538(enum); G550(enum); G604(enum); G611(enum); G693(enum)
7,18,0.9295,0.0237,0.8491,0.0486,0.9429,0.7723,0,0.0,0.0,G12(enum); G94(enum); G117(enum); G141(enum); G209(enum); G233(enum); G251(enum); G277(enum); G291(enum); G338(enum); G346(enum); G491(enum); G496(wm); G538(enum); G550(enum); G568(enum); G614(enum); G646(enum)
59,13,0.9192,0.0281,0.8473,0.0496,0.9435,0.7689,1,0.033,0.056,G206(enum); G209(enum); G251(enum); G346(enum); G443(enum); G494(wm); G496(wm); G503(enum); G550(enum); G551(enum); G614(enum); G698(enum); R8
52,12,0.9111,0.0276,0.8461,0.0497,0.9419,0.768,0,0.0,0.0,G17(enum); G93(enum); G206(enum); G209(enum); G244(enum); G251(enum); G265(enum); G291(enum); G338(enum); G550(enum); G608(enum); G682(enum)
46,18,0.9272,0.0228,0.8444,0.0493,0.9369,0.7685,1,0.029,0.056,G12(enum); G209(enum); G251(enum); G277(enum); G291(enum); G338(enum); G346(enum); G441(enum); G477(enum); G503(enum); G535(enum); G538(enum); G550(enum); G604(enum); G649(enum); G693(enum); G698(enum); R8
40,12,0.918,0.0288,0.8436,0.0513,0.9435,0.7628,0,0.0,0.0,G41(enum); G90(enum); G107(enum); G206(enum); G209(enum); G251(enum); G291(enum); G338(enum); G351(enum); G443(enum); G491(enum); G550(enum)
47,13,0.9246,0.0303,0.8368,0.0584,0.9597,0.7418,0,0.0,0.0,G149(enum); G206(enum); G209(enum); G238(enum); G251(enum); G291(enum); G329(enum); G441(enum); G453(enum); G550(enum); G608(enum); G656(enum); G682(enum)
49,13,0.9206,0.0302,0.8345,0.0584,0.9553,0.7409,1,0.033,0.056,G18(enum); G149(enum); G206(enum); G209(enum); G238(enum); G251(enum); G291(enum); G338(enum); G441(enum); G498(enum); G550(enum); G608(enum); R11
29,12,0.897,0.0271,0.8343,0.0496,0.9185,0.7641,0,0.0,0.0,G90(enum); G187(enum); G206(enum); G209(enum); G251(enum); G265(enum); G291(enum); G473(enum); G491(enum); G550(enum); G627(enum); G682(enum)
43,13,0.901,0.027,0.8304,0.0496,0.9113,0.7627,0,0.0,0.0,G12(enum); G31(enum); G206(enum); G209(enum); G251(enum); G291(enum); G329(enum); G338(enum); G495(enum); G538(enum); G550(enum); G608(enum); G656(enum)
1,12,0.9226,0.0318,0.8211,0.0625,0.9455,0.7257,0,0.0,0.0,G41(enum); G90(enum); G94(enum); G187(enum); G206(enum); G209(enum); G251(enum); G291(enum); G325(enum); G491(enum); G496(wm); G611(enum)
45,12,0.7461,0.0028,0.7659,0.0047,0.6371,0.9599,0,0.0,0.0,G12(enum); G209(enum); G244(enum); G251(enum); G253(enum); G454(enum); G487(wm); G504(enum); G551(enum); G568(enum); G614(enum); G665(enum)
4,22,0.6354,0.0,0.762,0.0,0.6156,0.9998,0,0.0,0.0,G1(enum); G12(enum); G59(enum); G107(enum); G184(enum); G209(enum); G244(enum); G245(enum); G251(enum); G253(enum); G291(enum); G358(enum); G421(enum); G454(enum); G496(wm); G530(enum); G550(enum); G551(enum); G572(enum); G665(enum); G682(enum); G693(enum)
5,21,0.6042,0.0,0.751,0.0,0.6013,0.9998,0,0.0,0.0,G1(enum); G12(enum); G59(enum); G107(enum); G184(enum); G209(enum); G244(enum); G245(enum); G251(enum); G253(enum); G291(enum); G358(enum); G421(enum); G454(enum); G496(wm); G530(enum); G550(enum); G551(enum); G572(enum); G665(enum); G682(enum)
